loss,accuracy,val_loss,val_accuracy
1.1111050844192505,0.7110999822616577,0.6451441645622253,0.7892000079154968
0.266026109457016,0.9104499816894531,0.8218128681182861,0.7896000146865845
0.1881614476442337,0.9409250020980835,1.1540179252624512,0.7720999717712402
0.14216569066047668,0.9564499855041504,1.1105278730392456,0.7871000170707703
0.11673944443464279,0.9652249813079834,1.081272006034851,0.7961000204086304
